count_point_id,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles
38017,6,London,108,Wandsworth,A3031,Major,A3220,"LA Boundary",527550,177000,51.47758881,-0.16469245,0.90,0.56
37983,6,London,165,Haringey,A10,Major,A109,A1080,533000,190800,51.60034813,-0.08105084,0.90,0.56
37914,6,London,109,Westminster,A400,Major,A401,"Andrew Borde St",529864,181203,51.51483459,-0.12984439,0.30,0.19
37829,6,London,96,Islington,A5203,Major,"Pentonville Rd","Wharfdale Rd",530500,183200,51.53263486,-0.11994455,0.30,0.19
37827,6,London,145,Camden,A401,Major,"Procter St","Gray's Inn Rd",530700,181850,51.52045647,-0.11756342,0.50,0.31
37825,6,London,145,Camden,A5200,Major,"Swinton St","Euston Rd",530470,182900,51.52994575,-0.12048791,0.30,0.19
37824,6,London,145,Camden,A5200,Major,"A5200 Leighton Rd",A400,529500,185450,51.55308529,-0.13352600,1.00,0.62
37776,6,London,109,Westminster,A4206,Major,A4207,A4205,526000,181300,51.51658047,-0.18546580,1.10,0.68
37775,6,London,109,Westminster,A4205,Major,A4206,"Edgware Rd",527000,181500,51.51815418,-0.17098947,1.10,0.68
37774,6,London,109,Westminster,A4201,Major,A40,A5204,528970,181400,51.51680960,-0.14264903,0.20,0.12
37773,6,London,145,Camden,A4200,Major,A40,A40,530500,181600,51.51825596,-0.12053696,0.20,0.12
37734,6,London,118,Brent,A4088,Major,A406,A407,522040,185000,51.55070226,-0.24122649,1.80,1.12
37719,6,London,147,Ealing,A4020,Major,"A4127 Windmill Lane",A3002,515100,180118,51.50827994,-0.34286989,0.90,0.56
37718,6,London,147,Ealing,A4020,Major,"Steyne Rd","Horn Lane",520000,180140,51.50745977,-0.27229016,0.30,0.19
37713,6,London,66,Hillingdon,A4007,Major,"LA Boundary",A4020/A408,505000,183860,51.54388024,-0.48723266,1.10,0.68
37710,6,London,108,Wandsworth,A3220,Major,A3031,"A3220 Prince of Wales Drive",527470,176600,51.47401202,-0.16598789,0.20,0.12
37709,6,London,110,"Kensington and Chelsea",A3220,Major,"Pembroke rd",A4,525000,178670,51.49316603,-0.20080202,0.20,0.12
37708,6,London,146,"Hammersmith and Fulham",A3218,Major,A3219,"LA Boundary",524995,177850,51.48579761,-0.20116419,1.30,0.81
37707,6,London,110,"Kensington and Chelsea",A3217,Major,A3220,A3220,526500,177500,51.48231786,-0.17962534,0.60,0.37
37706,6,London,109,Westminster,A202,Major,"Buckingham Palace Rd","Victoria St",529050,179270,51.49764922,-0.14227587,0.20,0.12
37704,6,London,109,Westminster,A3212,Major,A202,A3203,530200,178600,51.49136460,-0.12596525,0.80,0.50
37702,6,London,108,Wandsworth,A3209,Major,A218,A217/A3209,525300,174700,51.45742040,-0.19788914,0.20,0.12
37701,6,London,108,Wandsworth,A3205,Major,A3207,A3220,527300,176300,51.47135415,-0.16854223,0.50,0.31
37699,6,London,103,Southwark,A3,Major,A3200,A200,532680,180190,51.50507746,-0.08966630,0.10,0.06
37663,6,London,107,Lambeth,A3036,Major,A3205,A202/A203/A2034,530300,177950,51.48550015,-0.12476536,0.30,0.19
37662,6,London,107,Lambeth,A3200,Major,A301,"LA Boundary",531340,180340,51.50673817,-0.10890657,0.40,0.25
37653,6,London,111,Hounslow,A3005,Major,A3006,A3005,513500,176000,51.47159059,-0.36723783,1.40,0.87
37651,6,London,147,Ealing,A3002,Major,A4020,A4001,515242,180000,51.50719046,-0.34086322,0.40,0.25
37649,6,London,103,Southwark,A2216,Major,A2214,A205,533830,175000,51.45816599,-0.07507160,2.10,1.30
37648,6,London,103,Southwark,A2214,Major,A2215,A202,535005,175871,51.46571438,-0.05783734,1.70,1.06
37647,6,London,105,Greenwich,A2211,Major,A2,A206,538004,176877,51.47403153,-0.01429870,0.60,0.37
37646,6,London,103,Southwark,A2208,Major,A2,A2206,535000,178490,51.48925133,-0.05690905,1.10,0.68
37637,6,London,134,Croydon,A2022,Major,B269,A212,535000,162220,51.34304042,-0.06309897,3.70,2.30
37636,6,London,176,Bromley,A2015,Major,"A2015 Rectory Rd","LA Boundary",537470,170000,51.41236245,-0.02465081,1.20,0.75
37619,6,London,93,"Tower Hamlets",A1209,Major,"LA Boundary",A107,534000,182520,51.52570454,-0.06977303,1.50,0.93
37543,6,London,167,Newham,A1011,Major,A1020,A13,539600,181230,51.51275701,0.01038810,1.30,0.81
37542,6,London,121,Enfield,A1010,Major,A1055,"LA Boundary",536040,199900,51.68139527,-0.03364963,0.30,0.19
37541,6,London,125,"Waltham Forest",A1006,Major,A104,"A112/A1006 triangle",537320,187000,51.56516557,-0.02019809,1.50,0.93
37540,6,London,121,Enfield,A1005,Major,"Oak Avenue","LA Boundary",527300,200000,51.68434231,-0.15995999,4.40,2.73
37383,6,London,57,Barnet,A598,Major,A1,A504,524870,190000,51.59501908,-0.19865518,0.80,0.50
37293,6,London,145,Camden,A5202,Major,A501,"Royal College St",530104,183110,51.53191733,-0.12568372,0.90,0.56
37270,6,London,57,Barnet,A504,Major,A41,A502,523000,189400,51.59003814,-0.22584773,0.90,0.56
37268,6,London,145,Camden,A503,Major,"Bayham St",A400,529000,183970,51.53989911,-0.14127608,0.20,0.12
37267,6,London,96,Islington,A503,Major,A5203,A1/A5203,530500,185730,51.55537134,-0.11900681,0.50,0.31
37266,6,London,96,Islington,A503,Major,"A103 Hornsey rd","A503 Isledon Rd",531000,186460,51.56181566,-0.11152724,0.60,0.37
37264,6,London,145,Camden,A502,Major,"Castlehaven Rd","LA boundary",527450,185000,51.54950742,-0.16324103,4.30,2.67
37193,6,London,66,Hillingdon,A437,Major,A312,A4020,508872,180018,51.50861464,-0.43260589,4.70,2.92
37121,6,London,57,Barnet,A411,Major,"Quinta Drive",A1000,524000,196420,51.65290682,-0.20893853,2.10,1.30
37120,6,London,185,Harrow,A410,Major,A4008,A409,515000,191500,51.61059946,-0.34059005,1.20,0.75
37118,6,London,66,Hillingdon,A408,Major,A3044,M4,507400,178740,51.49740918,-0.45419675,0.60,0.37
37116,6,London,125,"Waltham Forest",A406,Major,A112,A104,539000,190670,51.59773165,0.00547403,2.20,1.37
37114,6,London,57,Barnet,A406,Major,A502,A1,524130,189000,51.58619555,-0.20968622,1.00,0.62
37113,6,London,118,Brent,A406,Major,A404,A4088,520200,184500,51.54660279,-0.26792274,2.40,1.49
37112,6,London,111,Hounslow,A406,Major,A4/A205,A4000,519340,179050,51.49780286,-0.28216420,1.10,0.68
37110,6,London,118,Brent,A404,Major,"A404 Manor Park Road","Tubbs Road",522000,183200,51.53453361,-0.24242697,0.40,0.25
37109,6,London,118,Brent,A404,Major,A4005,A4089,517400,185000,51.55168513,-0.30811705,1.20,0.75
37108,6,London,185,Harrow,A404,Major,B458,"A409/A4006 roundabout",516000,187920,51.57821810,-0.32733787,0.60,0.37
37107,6,London,66,Hillingdon,A404,Major,A4125,"LA Boundary",510004,190613,51.60362476,-0.41298935,1.30,0.81
37106,6,London,66,Hillingdon,A404,Major,"LA Boundary",A4180,508000,191930,51.61584924,-0.44150897,0.70,0.43
37103,6,London,146,"Hammersmith and Fulham",A402,Major,A315,A219,523000,179600,51.50196247,-0.22927253,2.10,1.30
37102,6,London,96,Islington,A401,Major,A201,A1,531500,183000,51.53060571,-0.10561040,0.90,0.56
37101,6,London,145,Camden,A400,Major,A5204,A501,529430,182000,51.52209663,-0.13580288,0.70,0.43
37100,6,London,145,Camden,A400,Major,"Delancey St","Hampstead Rd",529140,183500,51.53564329,-0.13943082,0.30,0.19
36951,6,London,111,Hounslow,A316,Major,A4,A315,521498,178295,51.49055825,-0.25135090,0.80,0.50
36948,6,London,111,Hounslow,A315,Major,A3002,A205,518800,178000,51.48847941,-0.29029304,1.50,0.93
36947,6,London,111,Hounslow,A315,Major,A316,A402,521700,178600,51.49325604,-0.24833767,0.50,0.31
36946,6,London,110,"Kensington and Chelsea",A315,Major,A3220,A4204,525000,179270,51.49855837,-0.20058956,1.10,0.68
36945,6,London,111,Hounslow,A315,Major,"Bell Rd","School Rd/High St",514000,175670,51.46852410,-0.36014847,0.60,0.37
36943,6,London,111,Hounslow,A312,Major,A315,A30/A312/A4,510200,174940,51.46271490,-0.41506075,2.00,1.24
36942,6,London,147,Ealing,A312,Major,A4180,A40,512000,183455,51.53889502,-0.38646036,1.40,0.87
36940,6,London,175,"Richmond upon Thames",A310,Major,A308,A313,517300,170000,51.41689035,-0.31453806,2.20,1.37
36939,6,London,111,Hounslow,A310,Major,"LA Boundary",A3004,515980,175000,51.46210027,-0.33187482,1.30,0.81
36930,6,London,178,"Kingston upon Thames",A307,Major,A243,B3365,517700,168000,51.39883163,-0.30945113,1.20,0.75
36928,6,London,108,Wandsworth,A306,Major,A3(T),B306,522117,175006,51.46086518,-0.24357473,2.70,1.68
36925,6,London,110,"Kensington and Chelsea",A304,Major,"LA Boundary",A308,526000,177500,51.48242935,-0.18682215,0.40,0.25
36918,6,London,107,Lambeth,A302,Major,"A3036/A3200 roundabout","LA Boundary",530500,179660,51.50082154,-0.12125468,0.40,0.25
36916,6,London,103,Southwark,A300,Major,A3201,A3200,532260,180000,51.50346834,-0.09578550,0.20,0.12
36848,6,London,204,Merton,A239,Major,"A239 Madeira Rd",A237,528000,168050,51.39705239,-0.16144771,0.60,0.37
36847,6,London,134,Croydon,A237,Major,A23,"LA Boundary",529800,160000,51.32429846,-0.13852374,2.70,1.68
36846,6,London,204,Merton,A236,Major,A237,A239,528130,168300,51.39926982,-0.15948985,0.20,0.12
36844,6,London,176,Bromley,A234,Major,A213,A212,535000,170580,51.41816752,-0.05992502,2.00,1.24
36831,6,London,176,Bromley,A224,Major,"The Highway",A232,547037,165000,51.36503863,0.11074960,1.10,0.68
36829,6,London,176,Bromley,A223,Major,A21,A232,545847,164986,51.36521938,0.09366264,2.80,1.74
36827,6,London,134,Croydon,A222,Major,A212,A212,532200,166640,51.38341977,-0.10163528,0.50,0.31
36826,6,London,176,Bromley,A222,Major,A234,A2015,537050,169360,51.40671265,-0.03093332,0.50,0.31
36825,6,London,106,Bexley,A2001,Major,A222,A211,546300,171520,51.42381353,0.10285524,0.40,0.25
36823,6,London,108,Wandsworth,A219,Major,A3209,"LA Boundary",524200,175700,51.46664983,-0.21336299,0.30,0.19
36822,6,London,146,"Hammersmith and Fulham",A219,Major,A4020,A402,523360,179800,51.50368157,-0.22401858,0.30,0.19
36819,6,London,177,Sutton,A217,Major,A232,B278,525050,165454,51.37437882,-0.20474324,3.50,2.17
36817,6,London,134,Croydon,A215,Major,A212,A214,532800,170020,51.41365448,-0.09175392,2.00,1.24
36816,6,London,103,Southwark,A215,Major,A2217,A202,532530,176600,51.47285049,-0.09317282,0.20,0.12
36815,6,London,107,Lambeth,A214,Major,A23,A215,531000,171080,51.42359911,-0.11723065,1.70,1.06
36814,6,London,176,Bromley,A214,Major,A222,"A232 High St",536300,168000,51.39467155,-0.04223157,3.80,2.36
36813,6,London,134,Croydon,A213,Major,A222,A212,532500,167000,51.38658516,-0.09719259,0.60,0.37
36811,6,London,134,Croydon,A212,Major,"Station Rd",A222,532365,166395,51.38117964,-0.09935680,0.40,0.25
36810,6,London,104,Lewisham,A212,Major,A234,A2216,535000,171670,51.42796291,-0.05951027,1.00,0.62
36809,6,London,106,Bexley,A211,Major,A222,A2001,546300,171800,51.42632954,0.10297079,0.40,0.25
36808,6,London,105,Greenwich,A210,Major,A208,A211,543000,174430,51.45080400,0.05659950,0.60,0.37
36807,6,London,105,Greenwich,A209,Major,A206,"LA Boundary",546030,178000,51.48210959,0.10164855,1.60,0.99
36805,6,London,106,Bexley,A207,Major,A220,A223,550000,175030,51.45438554,0.15751827,1.40,0.87
36804,6,London,105,Greenwich,A206,Major,A2,A2211,538000,177270,51.47756411,-0.01420274,0.80,0.50
36803,6,London,105,Greenwich,A206,Major,A2204,A205,543700,179000,51.49169149,0.06852359,0.80,0.50
36801,6,London,108,Wandsworth,A205,Major,B306,A219,523000,175320,51.46349632,-0.23076180,2.00,1.24
36799,6,London,104,Lewisham,A205,Major,A2212,"LA Boundary",540400,173972,51.44733842,0.01902523,0.70,0.43
36798,6,London,105,Greenwich,A205,Major,"A205 Grand Depot Rd",A2204,543200,179000,51.49181824,0.06132639,0.80,0.50
36797,6,London,107,Lambeth,A204,Major,"Morval Road roundabout","St Matthews Rd",531050,175000,51.45881605,-0.11506229,0.50,0.31
36796,6,London,109,Westminster,A202,Major,"Victoria St/Wilton Rd","Wilton Rd",529080,179000,51.49521590,-0.14194266,0.20,0.12
36795,6,London,103,Southwark,A202,Major,"Rye Lane","A202 Clayton St",534300,176780,51.47405090,-0.06763514,0.30,0.19
36793,6,London,96,Islington,A201,Major,A401,"Acton St",530940,182545,51.52664677,-0.11384806,0.60,0.37
36792,6,London,103,Southwark,A200,Major,B202,A101,534100,179500,51.49854175,-0.06948069,1.00,0.62
36693,6,London,168,"Barking and Dagenham",A124,Major,A123,A1153,545000,184870,51.54410526,0.08964882,3.70,2.30
36692,6,London,124,Redbridge,A123,Major,A118,"LA boundary",544100,185000,51.54550366,0.07673243,1.50,0.93
36681,6,London,167,Newham,A117,Major,A124,A118,542180,185000,51.54599010,0.04906274,2.10,1.30
36680,6,London,124,Redbridge,A116,Major,A114,"LA Boundary",540980,186853,51.56294190,0.03251113,1.50,0.93
36679,6,London,124,Redbridge,A114,Major,"LA Boundary",A116,540500,186200,51.55719396,0.02533041,0.90,0.56
36678,6,London,124,Redbridge,A113,Major,"New  Wanstead",M11,541050,190000,51.59120212,0.03478240,2.00,1.24
36676,6,London,167,Newham,A112,Major,A1011,A114,540000,183360,51.53179839,0.01699419,1.10,0.68
36675,6,London,125,"Waltham Forest",A112,Major,A104,"A1006/A112 triangle",538000,188000,51.57398574,-0.01000150,1.60,0.99
36674,6,London,125,"Waltham Forest",A112,Major,"A1037  Waltham Way","A110   Lea Valley Road",537600,194700,51.63428791,-0.01314475,0.40,0.25
36672,6,London,121,Enfield,A111,Major,A406/A10,A105,532000,193050,51.62080271,-0.09463433,1.40,0.87
36670,6,London,165,Haringey,A105,Major,A109,A109,530960,190500,51.59813028,-0.11059964,0.20,0.12
36669,6,London,122,Hackney,A107,Major,"Well St","Graham Rd",534950,184500,51.54327091,-0.05532875,0.80,0.50
36668,6,London,122,Hackney,A107,Major,"A104 roundabout",A10,534550,187000,51.56583229,-0.06013878,2.30,1.43
36667,6,London,122,Hackney,A106,Major,A107,A1205,534981,183713,51.53619129,-0.05518336,0.90,0.56
36666,6,London,96,Islington,A105,Major,"LA Boundary","LA Boundary",532710,184985,51.54816070,-0.08742865,0.70,0.43
36664,6,London,96,Islington,A104,Major,A1,A1200,532000,184000,51.53947570,-0.09803159,0.80,0.50
36663,6,London,122,Hackney,A104,Major,A107,A107,534730,185500,51.55230982,-0.05811709,0.80,0.50
36662,6,London,125,"Waltham Forest",A104,Major,"A114 Whipps Cross Road roundabout","Snaresbrook Rd",539000,189070,51.58335472,0.00484163,0.60,0.37
36661,6,London,165,Haringey,A103,Major,B540,A1201,530000,188100,51.57678497,-0.12533928,0.50,0.31
36660,6,London,105,Greenwich,A2203,Major,A206,"Bugsby's Way",539550,178700,51.49003447,0.00866690,1.00,0.62
36497,6,London,106,Bexley,A2,Major,A221,A223,548451,174316,51.44837795,0.13494157,2.40,1.49
36471,6,London,109,Westminster,A41,Major,A40,A5204,528200,181100,51.51428860,-0.15384931,0.20,0.12
36470,6,London,57,Barnet,A41,Major,A598,A407,525000,186050,51.55949148,-0.19818465,0.50,0.31
36469,6,London,57,Barnet,A41,Major,A1,A410,519450,192800,51.62135698,-0.27591279,2.50,1.55
36438,6,London,147,Ealing,A40,Major,"LA Boundary","A312 Church Rd",512100,184173,51.54532846,-0.38479068,1.30,0.81
36437,6,London,147,Ealing,A40,Major,A4000,"LA Boundary",520900,181119,51.51606693,-0.25899274,1.20,0.75
36436,6,London,109,Westminster,A402,Major,"LA Boundary","Westbourne St/Lancaster Terrace",525962,180603,51.51032491,-0.18626211,1.30,0.81
36435,6,London,109,Westminster,A40,Major,A41,A41,528150,181050,51.51385059,-0.15458765,0.20,0.12
36309,6,London,66,Hillingdon,A30,Major,"LA Boundary","LA Boundary",510000,175530,51.46805684,-0.41775527,3.10,1.93
36278,6,London,204,Merton,A238,Major,A219,A218,526000,170080,51.41574386,-0.18946113,0.40,0.25
36277,6,London,107,Lambeth,A24,Major,A205,A3,529178,174956,51.45885059,-0.14200838,1.00,0.62
36271,6,London,134,Croydon,A23,Major,"A23 Foxley Lane",A232,531170,164000,51.35993313,-0.11740109,2.90,1.80
36269,6,London,107,Lambeth,A23,Major,A204/A2217,A203,531059,175519,51.46347816,-0.11474066,0.40,0.25
36255,6,London,104,Lewisham,A21,Major,A2015,A2218,538300,171760,51.42797678,-0.01203773,0.20,0.12
36245,6,London,104,Lewisham,A20,Major,B210,A2211,538100,175800,51.46432993,-0.01333810,0.40,0.25
36218,6,London,93,"Tower Hamlets",A13,Major,A1261,A1206,537040,181035,51.51163107,-0.02655594,1.30,0.81
36213,6,London,124,Redbridge,A12,Major,"A1400/A123 Rndbt - Cranbrook Road","LA boundary",545000,188330,51.57519457,0.09107396,4.90,3.04
36201,6,London,125,"Waltham Forest",A11,Major,"LA Boundary",A106,539140,186000,51.55573384,0.00564690,2.10,1.30
36187,6,London,122,Hackney,A10,Major,"LA Boundary","A1202 Commercial Street",533430,182100,51.52206519,-0.07814371,0.20,0.12
36186,6,London,122,Hackney,A10,Major,A107,"LA Boundary",533680,188000,51.57502562,-0.07230347,0.30,0.19
36150,6,London,109,Westminster,A5,Major,A5204,"Marble Arch",527700,181040,51.51386251,-0.16107277,0.20,0.12
36148,6,London,185,Harrow,A5,Major,A5100,A5109,519400,191400,51.60878522,-0.27711090,0.50,0.31
36121,6,London,66,Hillingdon,A4,Major,A437,"LA Boundary",510000,177000,51.48126959,-0.41729831,1.20,0.75
36120,6,London,111,Hounslow,A4,Major,A3002,"M4 J2",517336,178033,51.48908126,-0.31135848,1.50,0.93
36119,6,London,146,"Hammersmith and Fulham",A4,Major,A219,"LA Boundary",524000,178400,51.49095944,-0.21529405,1.10,0.68
36113,6,London,178,"Kingston upon Thames",A3,Major,"A240 Warren Drive North",A2043,521000,167300,51.39184662,-0.26227456,2.10,1.30
36112,6,London,108,Wandsworth,A3,Major,A219,A205,524025,174012,51.45151742,-0.21647231,1.90,1.18
36111,6,London,108,Wandsworth,A3,Major,A217,A217,525800,174630,51.45668058,-0.19072101,0.20,0.12
36110,6,London,108,Wandsworth,A3,Major,B229,A205,527600,175150,51.46095159,-0.16463965,0.40,0.25
36109,6,London,107,Lambeth,A3,Major,"Brixton Rd","Kennington Rd",531300,177800,51.48392110,-0.11042703,0.20,0.12
36079,6,London,57,Barnet,A1,Major,"A411 Barnet Road","A5135 Elstree Way",521110,196000,51.64976193,-0.25083844,1.60,0.99
36077,6,London,96,Islington,A1,Major,"A503 Seven Sisters/Parkhurst Road","A400 Pemberton Gardens",530000,186500,51.56240648,-0.12593042,1.10,0.68
36076,6,London,96,Islington,A1,Major,"A501 Pentonville Road","A104 Islington Green",531520,183400,51.53419573,-0.10517291,0.50,0.31
36071,6,London,109,Westminster,A40,Major,"LA Boundary",,525432,181677,51.52009490,-0.19351338,2.00,1.24
36013,6,London,66,Hillingdon,M4,Major,4,A4,507470,177800,51.48894691,-0.45347486,1.70,1.06
36000,6,London,57,Barnet,M1,Major,"M1 main route",A41,522300,190660,51.60151406,-0.23550890,0.60,0.37
29037,6,London,93,"Tower Hamlets",A1203,Major,A1202,A101/A126,534836,180756,51.50965365,-0.05840402,1.90,1.18
29030,6,London,104,Lewisham,A21,Major,A205,A20,538103,174992,51.45706834,-0.01361016,2.20,1.37
29009,6,London,174,"City of London",A40,Major,"Newgate St",A1,532030,181448,51.51653484,-0.09855545,0.30,0.19
28884,6,London,121,Enfield,A110,Major,"Church Street",A105,532500,196470,51.65141847,-0.08612101,0.60,0.37
28878,6,London,93,"Tower Hamlets",A1206,Major,A1203,"Ferry Street",537240,178900,51.49239667,-0.02450612,2.90,1.80
28876,6,London,167,Newham,A117,Major,A1020,A13,543500,181240,51.51187032,0.06655545,1.80,1.12
28874,6,London,66,Hillingdon,A4020,Major,A312,"LA Boundary",511478,180722,51.51443429,-0.39484818,1.00,0.62
28861,6,London,176,Bromley,A21,Major,A2212,"LA Boundary",539830,169970,51.41151650,0.00924994,1.30,0.81
28796,6,London,107,Lambeth,A215,Major,"A214 Crown Dale","A215 Ernest Ave",531885,171699,51.42895674,-0.10427930,0.80,0.50
28795,6,London,121,Enfield,A1055,Major,"LA Boundary","A1055 Conduit Lane",535150,191980,51.61043981,-0.04957287,0.70,0.43
28773,6,London,167,Newham,A112,Major,"LA boundary","Leyton Rd",538560,185340,51.54994586,-0.00297338,0.20,0.12
28768,6,London,185,Harrow,A312,Major,A4090,A4005,514023,186080,51.56208348,-0.35645333,1.70,1.06
28767,6,London,178,"Kingston upon Thames",A308,Major,A307,A307,518230,169642,51.41347970,-0.30128952,0.20,0.12
28766,6,London,134,Croydon,A212,Major,A232,"Station Rd",532390,166000,51.37762407,-0.09914480,1.10,0.68
28758,6,London,145,Camden,A5200,Major,"LA Boundary","Camden Rd",529850,184770,51.54689390,-0.12873147,0.40,0.25
28745,6,London,174,"City of London",A10,Major,A3,"London Wall",532950,180910,51.51148440,-0.08550698,0.70,0.43
28736,6,London,134,Croydon,A23,Major,A2022,A22,531150,161650,51.33881836,-0.11855310,0.40,0.25
28690,6,London,201,Havering,A125,Major,A1251,A118,551000,188559,51.57567952,0.17769087,0.60,0.37
28674,6,London,108,Wandsworth,A217,Major,A217,A217,525770,174900,51.45911380,-0.19105667,0.10,0.06
28673,6,London,124,Redbridge,A1400,Major,M11,A12/A123,541885,190000,51.59099271,0.04682804,3.00,1.86
28672,6,London,167,Newham,A406,Major,"LA Boundary",A124,543404,184416,51.54043314,0.06646457,2.00,1.24
28554,6,London,175,"Richmond upon Thames",A311,Major,A308,A3008,514110,169590,51.41385601,-0.36052335,0.30,0.19
28544,6,London,107,Lambeth,A3,Major,A24,A2217,529455,175278,51.46168115,-0.13790582,0.10,0.06
28542,6,London,177,Sutton,A217,Major,B278,"LA Boundary",526133,166658,51.38496010,-0.18876467,1.00,0.62
28539,6,London,175,"Richmond upon Thames",A310,Major,A316,"LA Boundary",516103,174435,51.45699699,-0.33029038,0.20,0.12
28535,6,London,122,Hackney,A104,Major,"LA Boundary","A10 Kingsland High St",533500,184780,51.54613203,-0.07611982,0.10,0.06
28534,6,London,175,"Richmond upon Thames",A307,Major,"LA Boundary",A308,517870,172000,51.43474731,-0.30567955,3.60,2.24
28533,6,London,147,Ealing,A4127,Major,A4090,"LA Boundary",515400,185350,51.55524287,-0.33683600,0.30,0.19
28532,6,London,165,Haringey,A105,Major,"LA Boundary","West Green Rd",531730,189000,51.58447116,-0.10005142,1.80,1.12
28523,6,London,175,"Richmond upon Thames",A314,Major,"LA Boundary",A3063,513003,174076,51.45439729,-0.37500462,1.50,0.93
28521,6,London,93,"Tower Hamlets",A100,Major,"LA Boundary",A1210/A1211,533740,180500,51.50761351,-0.07428490,0.50,0.31
28517,6,London,104,Lewisham,A2,Major,"A2 Lewisham Way","A2 Amersham Rd",536590,177030,51.47574944,-0.03458633,0.20,0.12
28516,6,London,105,Greenwich,A2209,Major,"LA Boundary",A200,537370,177570,51.48041328,-0.02315210,0.10,0.06
28515,6,London,106,Bexley,A221,Major,"A221 Penhill Road roundabout",A2,547370,174240,51.44797715,0.11936526,0.30,0.19
28514,6,London,109,Westminster,A5204,Major,A41,A41,528114,181216,51.51535058,-0.15504586,0.20,0.12
28513,6,London,109,Westminster,A202,Major,"Wilton Rd/Vauxhall Bridge Rd","Bressenden Place",529060,179150,51.49656850,-0.14217576,0.10,0.06
28512,6,London,110,"Kensington and Chelsea",A3031,Major,"LA Boundary",A3212,527370,177590,51.48293164,-0.16707060,0.20,0.12
28511,6,London,177,Sutton,A24,Major,"LA Boundary",A2043,523432,165004,51.37068801,-0.22813381,0.70,0.43
28510,6,London,103,Southwark,A200,Major,"A200 Jamaica St",A100,533653,179808,51.50141544,-0.07579988,0.30,0.19
28509,6,London,103,Southwark,A100,Major,A2205/A2206,B202,533342,179336,51.49724721,-0.08045622,0.20,0.12
28507,6,London,107,Lambeth,A3,Major,"Clapham Rd","Brixton Rd",531200,177630,51.48241654,-0.11192943,0.10,0.06
28506,6,London,107,Lambeth,A202,Major,A23,A3,531200,177560,51.48178747,-0.11195540,0.10,0.06
28505,6,London,110,"Kensington and Chelsea",A4,Major,A3220,A3220,525223,178765,51.49397052,-0.19755777,0.60,0.37
28504,6,London,96,Islington,A501,Major,"King's Cross Rd","Penton Rise",530770,183050,51.53122444,-0.11610984,0.40,0.25
28502,6,London,165,Haringey,A10,Major,A503,A504,533685,188957,51.58362434,-0.07186769,0.10,0.06
28499,6,London,134,Croydon,A212,Major,"A2039 Park Hill Rd","A212 Park Lane",533004,164742,51.36617519,-0.09079778,0.50,0.31
28498,6,London,145,Camden,A503,Major,"Kentish Town Rd","Bayham St",528950,183920,51.53946118,-0.14201496,0.10,0.06
28497,6,London,57,Barnet,A5,Major,"LA Boundary",A4006,521330,188930,51.58617552,-0.25010508,0.30,0.19
28496,6,London,118,Brent,A404,Major,A407,"A404 split",521350,183710,51.53925701,-0.25161833,0.30,0.19
28477,6,London,109,Westminster,A4,Major,"Piccadilly Circus","Pall Mall East",529730,180540,51.50890706,-0.13201832,0.40,0.25
28474,6,London,124,Redbridge,A1008,Major,A114,A12,540325,188000,51.57341186,0.02352565,0.90,0.56
28411,6,London,108,Wandsworth,A205,Major,"A205 Clapham Common West Side","A3 Clapham Common North Side",528170,175120,51.46055334,-0.15645009,0.20,0.12
28407,6,London,124,Redbridge,A104,Major,"A1009 Chingford Lane","A1009 Broadmead RD",540000,191800,51.60763808,0.02035275,0.20,0.12
28406,6,London,167,Newham,A118,Major,A11,A112,538670,184500,51.54237062,-0.00171871,0.50,0.31
28387,6,London,103,Southwark,A200,Major,"Crucifix Lane",A100,533400,179860,51.50194251,-0.07942312,0.20,0.12
28386,6,London,175,"Richmond upon Thames",A305,Major,"A305 Paradise Rd",A307,518100,174950,51.46121299,-0.30138848,0.30,0.19
28385,6,London,124,Redbridge,A118,Major,A123,"Griggs Approach roundabout",544000,186380,51.55792915,0.07585557,0.70,0.43
28384,6,London,178,"Kingston upon Thames",A2043,Major,"LA Boundary",A3,522000,166270,51.38237548,-0.24826209,2.00,1.24
28383,6,London,107,Lambeth,A23,Major,"Camberwell Rd","Kennington Park Rd",531240,177600,51.48213767,-0.11136484,0.20,0.12
28382,6,London,104,Lewisham,A2,Major,"A2 Parkfield Rd","A2 New Cross Rd",536500,177000,51.47550156,-0.03589304,0.10,0.06
28381,6,London,122,Hackney,A1200,Major,"City Road","East Road",532700,182820,51.52870748,-0.08838852,0.30,0.19
28379,6,London,145,Camden,A503,Major,Parkway,"Camden High St",528950,183630,51.53685497,-0.14212113,0.40,0.25
28313,6,London,145,Camden,A201,Major,"Gray's Inn Rd","King's Cross Rd",530660,182801,51.52901217,-0.11778709,0.30,0.19
28309,6,London,175,"Richmond upon Thames",A307,Major,A305,A305,518000,174920,51.46096419,-0.30283727,0.20,0.12
28216,6,London,145,Camden,A502,Major,"Chalk Farm Road",A400,528800,184300,51.54291041,-0.14403765,0.40,0.25
28214,6,London,174,"City of London",A4208,Major,"Farringdon St","High Holborn",531499,181359,51.51585873,-0.10623699,0.30,0.19
28212,6,London,122,Hackney,A1202,Major,A10,"A1202 Curtain Rd",533360,182270,51.52360943,-0.07908776,0.30,0.19
